"Records","410","435","460","485","510","535","560","585","610","645","680","705","730","760","810","860","900","940","Capacitity Moist","Temp","Moist","EC (u/10 gram)","Ph","Nitro (mg/10 g)","Posh Nitro (mg/10 g)","Pota Nitro (mg/10 g)"
"187_25ml-8","895.58","182.76","462.48","104.69","206.78","188.06","25.99","30.27","141.01","42.94","91.76","8.59","17.8","16.1","35.86","131.46","16.13","6.2","2441","37.4","14.7","2","6.91","0.15","0.21","0.53"
"187_25ml-9","894.05","181.8","461.57","103.84","206.78","185.95","25.99","30.27","139.85","42.94","92.76","8.59","17.8","16.1","35.86","130.36","16.13","6.2","2432","37.4","14.7","2","6.91","0.15","0.21","0.53"
"19_25ml-1","704","138.74","339.15","92.02","161.08","152.97","29.64","32.73","130.61","41.81","72.81","9.66","14.56","14.49","29.88","85.06","14.4","6.2","2365","38.5","0","0","7.37","0","0","0"
"19_25ml-10","702.46","138.74","339.15","90.34","161.08","150.17","30.09","33.13","130.61","42.19","72.81","9.66","14.56","14.49","29.88","83.96","14.4","6.2","2371","38.5","0","0","6.99","0","0","0"
"19_25ml-2","704","138.74","339.15","85.27","161.08","142.45","27.36","30.27","121.36","41.81","72.81","8.94","13.75","13.69","29.03","79.54","14.4","6.2","2371","38.5","0","0","7.37","0","0","0"
"19_25ml-3","703.23","138.74","339.15","90.34","161.08","151.57","29.64","32.73","129.45","42.19","72.81","9.66","14.56","14.49","29.88","83.96","14.4","6.2","2296","38.5","0","0","7.37","0","0","0"
"19_25ml-4","702.46","138.74","339.15","88.65","161.08","148.06","28.73","31.91","127.14","42.19","67.82","9.3","14.56","14.49","29.88","82.85","14.4","6.2","2385","38.5","0","0","7.37","0","0","0"
"19_25ml-5","703.23","138.74","339.15","92.02","161.08","150.87","29.64","32.73","129.45","42.19","72.81","9.66","14.56","14.49","29.88","83.96","14.4","6.2","2368","38.5","0","0","7.07","0","0","0"
"19_25ml-6","702.46","138.74","339.15","82.74","161.08","136.13","26.9","29.45","116.74","42.19","67.82","8.59","13.75","12.88","29.88","77.33","14.4","6.2","2450","38.5","0","0","7.07","0","0","0"
"19_25ml-7","702.46","138.74","339.15","91.18","161.08","152.97","30.09","33.13","131.76","42.19","72.81","9.66","14.56","14.49","29.88","85.06","14.4","6.2","2367","38.5","0","0","7.07","0","0","0"
"19_25ml-8","702.46","138.74","339.15","90.34","161.08","148.06","29.18","32.32","127.14","42.19","71.81","9.66","14.56","14.49","29.88","87.27","14.4","6.2","2373","38.5","0","0","7.07","0","0","0"
"19_25ml-9","702.46","138.74","339.15","91.18","161.08","152.27","30.09","32.73","131.76","42.19","72.81","9.66","14.56","14.49","29.88","83.96","14.4","6.2","2343","38.5","0","0","6.99","0","0","0"
"192_25ml-1","690.92","134.92","326.46","89.49","156.58","148.76","23.25","26.59","112.11","36.16","72.81","7.51","14.56","14.49","27.32","82.85","12.67","6.2","2395","37.9","10.9","1.54","7.68","0.13","0.18","0.45"
"192_25ml-10","695.54","135.87","328.27","87.8","157.33","145.25","23.25","26.59","112.11","36.91","68.82","7.15","13.75","13.69","28.17","83.96","12.67","6.2","2392","37.9","11.3","1.39","6.93","0.12","0.17","0.43"
"192_25ml-2","691.69","134.92","326.46","88.65","156.58","146.66","23.25","26.59","110.96","36.16","72.81","7.51","14.56","14.49","27.32","81.75","12.67","6.2","2388","38","12.6","1.54","7.68","0.13","0.18","0.45"
"192_25ml-3","694.77","135.87","328.27","90.34","157.33","149.46","23.71","27","114.42","36.54","73.81","7.51","14.56","14.49","28.17","85.06","12.67","6.2","2401","37.9","11.8","1.39","7.68","0.12","0.17","0.43"
"192_25ml-4","694.77","135.87","328.27","90.34","158.08","149.46","24.17","27","115.58","36.91","73.81","7.51","14.56","14.49","28.17","85.06","12.67","6.2","2417","37.9","11.8","1.38","7.07","0.12","0.17","0.43"
"192_25ml-5","695.54","135.87","328.27","82.74","157.33","136.83","22.34","24.95","105.18","36.91","73.81","7.15","12.94","12.88","28.17","79.54","12.67","6.2","2394","37.9","11.2","1.39","7.07","0.12","0.17","0.43"
"192_25ml-6","695.54","135.87","328.27","90.34","157.33","149.46","24.17","27","115.58","36.91","73.81","7.51","14.56","14.49","28.17","86.17","12.67","6.2","2393","37.9","11.2","1.39","7.07","0.12","0.17","0.43"
"192_25ml-7","695.54","135.87","328.27","96.25","157.33","159.99","25.53","29.04","123.67","36.91","73.81","7.87","15.37","15.3","28.17","90.59","12.67","7.08","2379","37.9","11.3","1.38","7.07","0.12","0.17","0.43"
"192_25ml-8","695.54","135.87","328.27","92.02","157.33","149.46","24.17","27.41","115.58","36.91","74.8","7.51","14.56","14.49","28.17","90.59","12.67","6.2","2393","37.9","11.3","1.39","6.93","0.12","0.17","0.43"
"192_25ml-9","695.54","135.87","328.27","90.34","158.08","148.76","23.71","27","114.42","36.91","73.81","7.51","14.56","14.49","28.17","85.06","12.67","7.97","2405","37.9","11.3","1.39","6.93","0.12","0.17","0.43"
"199_25ml-1","732.47","145.44","370.89","93.71","175.31","167.71","24.17","28.63","151.41","40.3","99.74","8.23","19.42","19.32","45.25","161.29","14.4","7.08","2357","31.8","13.6","2","7.28","0.15","0.21","0.53"
"199_25ml-10","732.47","145.44","371.8","102.16","176.06","184.55","26.45","31.09","166.43","40.3","104.72","8.94","21.84","20.93","45.25","173.44","14.4","7.08","2357","31.9","13.6","2","7.17","0.15","0.21","0.53"
"199_25ml-2","732.47","145.44","370.89","95.4","175.31","170.52","24.62","29.04","153.72","40.3","104.72","8.59","20.22","19.32","45.25","163.5","14.4","7.08","2354","31.8","13.6","2","7.23","0.15","0.21","0.53"
"199_25ml-3","732.47","145.44","371.8","96.25","176.06","173.32","25.08","29.45","156.03","40.3","103.73","8.59","20.22","19.32","45.25","164.6","14.4","7.08","2358","31.8","13.6","2","7.23","0.15","0.21","0.53"
"199_25ml-4","734.01","145.44","371.8","96.25","176.06","172.62","24.62","29.04","154.88","40.3","104.72","8.59","20.22","19.32","46.1","164.6","14.4","7.08","2354","31.8","13.6","2","7.23","0.15","0.21","0.53"
"199_25ml-5","734.01","145.44","372.71","93.71","176.81","167.71","24.17","28.23","150.25","40.3","98.74","8.23","19.42","19.32","46.1","160.18","14.4","7.08","2356","31.8","13.6","2","7.23","0.15","0.21","0.53"
"199_25ml-6","734.78","145.44","373.61","88.65","176.81","159.29","22.8","27","142.16","40.3","103.73","7.87","18.61","17.71","45.25","153.55","14.4","6.2","2357","31.8","13.6","2","7.19","0.15","0.21","0.53"
"199_25ml-7","734.78","145.44","373.61","95.4","176.81","172.62","24.62","29.04","154.88","40.3","104.72","8.59","20.22","19.32","45.25","163.5","14.4","7.08","2355","31.8","13.6","2","7.19","0.15","0.21","0.53"
"199_25ml-8","727.85","144.48","369.99","92.87","175.31","166.31","24.17","28.23","150.25","40.3","98.74","8.23","19.42","19.32","45.25","160.18","14.4","7.08","2352","31.8","13.6","2","7.19","0.15","0.21","0.53"
"199_25ml-9","733.24","145.44","371.8","95.4","176.06","171.22","25.08","29.04","153.72","40.3","103.73","8.59","20.22","19.32","46.1","162.39","14.4","7.08","2356","31.8","13.6","2","7.19","0.15","0.21","0.53"
"204_25ml-1","680.15","133","330.09","80.21","155.83","136.13","21.43","24.54","102.87","36.91","69.82","7.15","12.94","12.88","28.17","78.43","12.1","5.31","2556","37.9","21.7","2.39","7.71","0.17","0.24","0.6"
"204_25ml-10","679.38","133","330.09","84.43","155.83","144.55","22.8","26.18","109.8","36.91","74.8","7.51","13.75","13.69","28.17","82.85","12.1","6.2","2540","38","21.4","2.41","8.07","0.17","0.24","0.6"
"204_25ml-2","680.15","133","330.09","89.49","155.83","152.27","24.17","27.41","115.58","36.91","75.8","7.87","14.56","14.49","28.17","89.48","12.1","6.2","2569","37.9","21.7","2.4","7.71","0.17","0.24","0.6"
"204_25ml-3","679.38","133","330.09","93.71","155.83","162.1","25.53","29.04","122.51","36.91","74.8","8.23","15.37","15.3","28.17","90.59","12.1","6.2","2557","37.9","21.6","2.39","7.71","0.17","0.24","0.6"
"204_25ml-4","679.38","133","330.09","87.8","155.83","151.57","23.71","27","113.27","36.91","75.8","7.51","14.56","14.49","28.17","83.96","12.1","6.2","2562","38","21.5","2.39","7.88","0.17","0.24","0.6"
"204_25ml-5","679.38","133","330.09","93.71","155.83","162.8","25.53","29.04","123.67","36.91","75.8","8.23","15.37","15.3","28.17","89.48","12.1","6.2","2565","38","21.5","2.4","7.88","0.17","0.24","0.6"
"204_25ml-6","679.38","133","330.09","88.65","155.83","152.27","24.17","27.41","115.58","36.91","75.8","7.87","14.56","14.49","28.17","85.06","12.1","6.2","2570","38","21.4","2.4","7.88","0.17","0.24","0.6"
"204_25ml-7","679.38","133","330.09","87.8","155.83","151.57","23.71","27","114.42","36.91","75.8","7.51","14.56","14.49","28.17","85.06","12.1","6.2","2560","38","21.4","2.4","8.07","0.17","0.24","0.6"
"204_25ml-8","679.38","133","330.09","81.89","155.83","140.34","22.34","25.36","105.18","36.91","75.8","7.15","12.94","12.88","28.17","79.54","12.1","6.2","2526","38","21.4","2.4","8.07","0.17","0.24","0.6"
"204_25ml-9","679.38","133","330.09","86.11","155.83","147.36","23.25","26.18","110.96","36.91","69.82","7.51","13.75","13.69","28.17","82.85","12.1","6.2","2558","38","21.4","2.41","8.07","0.17","0.24","0.6"
"205_25ml-1","738.63","151.18","371.8","97.09","179.06","167.71","25.08","29.86","131.76","40.68","81.78","8.23","17.8","16.91","32.44","97.21","14.4","7.08","2402","38.4","0","1","7.22","0.1","0.14","0.36"
"205_25ml-10","737.09","151.18","370.89","96.25","178.31","164.9","24.62","29.04","129.45","40.68","81.78","8.23","16.99","16.91","32.44","95","14.4","6.2","2400","38.4","0","1","8.02","0.1","0.14","0.36"
"205_25ml-2","737.86","150.22","371.8","90.34","179.06","153.67","23.25","27.41","120.2","40.68","81.78","7.87","16.18","16.1","32.44","90.59","14.4","6.2","2402","38.4","0","1","7.22","0.1","0.14","0.36"
"205_25ml-3","737.86","150.22","371.8","91.18","178.31","155.08","23.25","27.41","121.36","40.68","81.78","7.87","16.18","16.1","32.44","90.59","14.4","6.2","2400","38.4","0","1","7.22","0.1","0.14","0.36"
"205_25ml-4","737.86","150.22","370.89","93.71","178.31","161.39","24.17","28.63","127.14","40.68","75.8","7.87","16.99","16.1","32.44","93.9","14.4","6.2","2392","38.4","0","1","8.07","0.1","0.14","0.36"
"205_25ml-5","737.86","150.22","370.89","95.4","178.31","164.2","24.62","29.45","128.29","40.68","81.78","8.23","16.99","16.91","32.44","95","14.4","7.08","2402","38.4","0","1","8.07","0.1","0.14","0.36"
"205_25ml-6","737.86","150.22","371.8","90.34","178.31","153.67","23.25","27.41","121.36","40.68","81.78","7.87","16.18","16.1","32.44","90.59","14.4","6.2","2389","38.4","0","1","8.07","0.1","0.14","0.36"
"205_25ml-7","737.09","150.22","370.89","93.71","178.31","161.39","24.17","28.63","127.14","40.68","75.8","8.23","16.99","16.1","32.44","93.9","14.4","6.2","2450","38.4","0","1","8.07","0.1","0.14","0.36"
"205_25ml-8","737.86","150.22","370.89","93.71","178.31","160.69","24.17","28.63","125.98","40.68","75.8","7.87","16.99","16.1","32.44","92.8","14.4","6.2","2399","38.4","0","1","8.02","0.1","0.14","0.36"
"205_25ml-9","737.86","150.22","370.89","97.09","178.31","166.31","25.08","29.45","130.61","40.68","80.79","8.23","16.99","16.91","32.44","96.11","14.4","7.08","2407","38.4","0","1","8.02","0.1","0.14","0.36"
"207_25ml-1","674.77","132.04","326.46","86.11","149.84","145.96","20.97","23.73","94.78","33.15","61.84","6.8","12.94","13.69","23.9","68.49","11.52","6.2","2406","37.7","12.5","1.58","6.97","0.13","0.18","0.46"
"207_25ml-10","673.23","132.04","326.46","86.11","149.84","145.25","20.97","24.14","94.78","33.52","61.84","6.8","13.75","13.69","23.9","68.49","11.52","6.2","2408","37.7","12.4","1.63","7.97","0.13","0.18","0.47"
"207_25ml-2","674","132.04","326.46","84.43","149.84","141.75","20.52","23.32","92.46","33.52","56.85","6.8","12.94","12.88","23.9","67.39","11.52","6.2","2402","37.7","12.5","1.6","6.97","0.13","0.18","0.46"
"207_25ml-3","674","132.04","326.46","81.05","149.84","134.73","19.61","22.09","87.84","33.15","61.84","6.44","12.13","12.88","23.9","65.18","11.52","6.2","2406","37.7","12.5","1.6","6.97","0.13","0.18","0.46"
"207_25ml-4","674","132.04","326.46","86.11","149.84","145.25","20.97","24.14","94.78","33.52","61.84","6.8","12.94","13.69","23.9","68.49","11.52","6.2","2407","37.7","12.4","1.6","6.97","0.13","0.18","0.46"
"207_25ml-5","674","132.04","327.36","84.43","149.84","141.75","20.52","23.32","92.46","33.52","56.85","6.8","12.94","12.88","23.9","67.39","11.52","6.2","2398","37.7","12.4","1.61","7.74","0.13","0.18","0.47"
"207_25ml-6","674","132.04","326.46","81.05","149.84","133.33","19.61","22.5","86.68","33.52","61.84","6.44","12.13","12.08","23.9","64.07","11.52","6.2","2402","37.7","12.4","1.61","7.74","0.13","0.18","0.47"
"207_25ml-7","674","132.04","326.46","86.11","149.84","145.96","20.97","24.14","94.78","33.52","61.84","6.8","12.94","13.69","23.9","68.49","11.52","6.2","2414","37.7","12.4","1.62","7.74","0.13","0.18","0.47"
"207_25ml-8","674","132.04","326.46","85.27","149.84","144.55","20.97","24.14","93.62","33.52","61.84","7.15","12.94","12.88","23.9","68.49","11.52","6.2","2379","37.7","12.4","1.62","7.74","0.13","0.18","0.47"
"207_25ml-9","674","132.04","327.36","86.11","149.84","145.96","20.97","24.14","94.78","33.52","60.84","6.8","12.94","13.69","23.9","68.49","11.52","6.2","2400","37.7","12.4","1.62","7.97","0.13","0.18","0.47"
"209_25ml-1","668.61","129.17","325.55","82.74","147.59","141.75","20.52","23.32","86.68","33.52","51.86","6.44","12.13","12.08","22.2","58.55","10.95","6.2","2591","36.8","0","1","7.15","0.1","0.14","0.36"
"209_25ml-10","667.84","129.17","325.55","85.27","147.59","145.96","21.43","23.73","89","33.52","56.85","6.44","12.13","12.88","22.2","60.76","10.95","6.2","2571","36.9","4.7","1","6.91","0.1","0.14","0.36"
"209_25ml-2","667.84","129.17","325.55","85.27","147.59","145.25","21.43","23.73","87.84","33.52","57.85","6.44","12.13","12.88","22.2","59.65","10.95","6.2","2585","36.8","0","1","7.15","0.1","0.14","0.36"
"209_25ml-3","667.84","129.17","325.55","86.11","148.34","144.55","20.97","23.73","87.84","33.52","56.85","6.44","12.13","12.88","22.2","59.65","10.95","6.2","2577","36.8","0","1","7.15","0.1","0.14","0.36"
"209_25ml-4","667.84","129.17","325.55","81.05","148.34","138.94","20.52","22.91","84.37","33.52","51.86","6.08","12.13","12.08","22.2","57.44","10.95","6.2","2587","36.8","0","1","6.93","0.1","0.14","0.36"
"209_25ml-5","667.84","129.17","325.55","85.27","148.34","146.66","21.43","24.14","90.15","33.52","56.85","6.44","12.94","12.88","22.2","60.76","10.95","6.2","2592","36.8","0","1","6.93","0.1","0.14","0.36"
"209_25ml-6","667.84","129.17","325.55","82.74","147.59","141.04","20.52","23.32","86.68","33.52","51.86","6.44","12.13","12.08","22.2","58.55","10.95","6.2","2648","36.9","0","1","6.93","0.1","0.14","0.36"
"209_25ml-7","667.84","129.17","325.55","85.27","147.59","145.96","21.43","23.73","89","33.52","57.85","6.44","12.94","12.88","22.2","60.76","10.95","6.2","2569","36.9","0","1","6.93","0.1","0.14","0.36"
"209_25ml-8","667.84","129.17","325.55","82.74","147.59","141.75","20.52","23.32","86.68","33.52","51.86","6.44","12.13","12.08","22.2","58.55","10.95","6.2","2574","36.9","0","1","6.91","0.1","0.14","0.36"
"209_25ml-9","667.07","129.17","325.55","84.43","147.59","144.55","21.43","23.73","87.84","33.52","56.85","6.44","12.13","12.88","22.2","59.65","10.95","6.2","2545","36.9","0","1","6.91","0.1","0.14","0.36"
"213_25ml-1","743.24","153.1","378.15","95.4","179.06","166.31","27.36","32.32","142.16","44.07","93.75","8.94","19.42","19.32","37.56","113.79","14.98","6.2","2441","38.2","11.1","1.35","7.58","0.12","0.16","0.42"
"213_25ml-10","742.47","153.1","379.05","93.71","179.81","163.5","26.45","31.5","139.85","44.45","87.77","8.59","19.42","18.52","36.71","112.68","14.98","6.2","2422","38.2","11.2","1.39","7.1","0.12","0.17","0.43"
"213_25ml-2","743.24","153.1","379.05","89.49","179.81","152.27","25.08","29.86","130.61","44.45","87.77","8.23","18.61","18.52","37.56","112.68","14.98","6.2","2437","38.2","11","1.3","7.58","0.12","0.16","0.41"
"213_25ml-3","743.24","153.1","379.05","103.84","179.81","181.74","29.64","34.77","156.03","44.45","92.76","9.66","20.22","20.13","36.71","122.62","14.98","7.08","2427","38.2","11.2","1.33","7.58","0.12","0.16","0.42"
"213_25ml-4","743.24","153.1","379.96","97.09","179.81","168.41","27.36","32.32","144.47","44.45","92.76","8.94","20.22","19.32","37.56","115.99","14.98","7.08","2439","38.2","11.2","1.34","7.58","0.12","0.16","0.42"
"213_25ml-5","743.24","153.1","379.96","97.93","179.81","169.11","27.81","32.73","144.47","44.45","93.75","8.94","20.22","20.13","36.71","121.52","14.98","7.08","2445","38.2","11.2","1.34","7.58","0.12","0.16","0.42"
"213_25ml-6","743.24","153.1","379.05","96.25","179.81","167.71","27.36","32.32","144.47","44.45","93.75","8.94","19.42","20.13","37.56","114.89","14.98","6.2","2437","38.2","11.2","1.36","7.19","0.12","0.16","0.42"
"213_25ml-7","742.47","153.1","379.05","94.56","179.81","162.8","26.9","31.5","139.85","44.45","87.77","8.59","19.42","19.32","36.71","112.68","14.98","6.2","2443","38.2","11.2","1.37","7.19","0.12","0.16","0.42"
"213_25ml-8","742.47","153.1","379.05","102.16","179.81","179.64","29.64","34.77","153.72","44.45","92.76","9.66","21.03","20.93","36.71","122.62","14.98","7.08","2437","38.2","11.2","1.38","7.19","0.12","0.17","0.43"
"213_25ml-9","742.47","153.1","379.05","95.4","179.81","165.6","27.36","32.32","142.16","44.45","94.75","8.94","19.42","19.32","36.71","114.89","14.98","6.2","2440","38.2","11.2","1.38","7.1","0.12","0.17","0.43"
"215_25ml-1","708.62","142.57","354.57","92.87","168.57","159.29","25.53","29.86","129.45","41.43","75.8","8.23","16.18","15.3","30.73","86.17","13.25","6.2","2371","38.3","16","2","7.78","0.15","0.21","0.53"
"215_25ml-10","707.08","141.61","352.76","90.34","167.82","153.67","24.62","29.04","124.83","41.43","69.82","8.23","15.37","14.49","29.88","82.85","13.25","6.2","2361","38.3","15.9","2","7.01","0.15","0.21","0.53"
"215_25ml-2","708.62","142.57","354.57","92.87","168.57","159.99","25.53","30.27","129.45","41.43","74.8","8.23","16.18","15.3","30.73","86.17","13.25","6.2","2377","38.3","16","2","7.78","0.15","0.21","0.53"
"215_25ml-3","707.85","141.61","353.66","86.11","168.57","146.66","23.71","27.82","119.05","41.43","75.8","7.87","14.56","14.49","30.73","80.64","13.25","6.2","2370","38.3","16","2","7.17","0.15","0.21","0.53"
"215_25ml-4","707.85","142.57","353.66","92.02","168.57","157.18","25.53","30.27","127.14","41.43","75.8","8.23","15.37","15.3","30.73","85.06","13.25","6.2","2379","38.3","16.1","2","7.17","0.15","0.21","0.53"
"215_25ml-5","707.85","141.61","352.76","92.87","167.82","158.59","25.53","30.27","128.29","41.43","75.8","8.23","16.18","15.3","29.88","86.17","13.25","6.2","2377","38.3","16.1","2","7.17","0.15","0.21","0.53"
"215_25ml-6","707.08","141.61","352.76","92.02","167.82","157.18","25.53","30.27","127.14","41.43","75.8","8.23","15.37","15.3","30.73","85.06","13.25","6.2","2366","38.3","16","2","7.17","0.15","0.21","0.53"
"215_25ml-7","707.08","141.61","352.76","90.34","167.82","153.67","24.62","29.04","124.83","41.43","69.82","8.23","15.37","14.49","30.73","82.85","13.25","6.2","2358","38.3","15.9","2","7.04","0.15","0.21","0.53"
"215_25ml-8","707.08","141.61","351.85","92.02","167.82","157.18","25.53","30.27","127.14","41.43","75.8","8.23","15.37","15.3","29.88","85.06","13.25","6.2","2365","38.3","15.9","2","7.04","0.15","0.21","0.53"
"215_25ml-9","707.08","141.61","352.76","90.34","167.82","153.67","24.62","29.04","124.83","41.43","69.82","8.23","15.37","14.49","29.88","83.96","13.25","6.2","2368","38.3","15.9","2","7.04","0.15","0.21","0.53"
"216_25ml-1","728.62","148.31","361.82","96.25","173.06","157.18","26.45","31.09","119.05","42.19","75.8","8.59","16.18","15.3","29.03","83.96","14.4","7.08","2432","37.9","10.7","1.82","7.42","0.14","0.2","0.5"
"216_25ml-10","726.32","148.31","360.01","96.25","172.32","157.18","26.45","31.09","120.2","42.19","74.8","8.59","16.18","15.3","29.03","88.38","14.4","7.08","2461","37.9","11.4","1.82","7.12","0.14","0.2","0.5"
"216_25ml-2","727.85","148.31","361.82","92.87","173.06","155.08","25.99","30.27","117.89","42.19","69.82","8.23","15.37","15.3","29.03","82.85","14.4","7.08","2453","37.9","11.7","1.78","7.42","0.14","0.19","0.49"
"216_25ml-3","727.09","148.31","360.92","92.87","172.32","153.67","25.99","30.27","116.74","42.19","69.82","8.23","15.37","14.49","29.03","81.75","14.4","6.2","2451","37.9","11.4","1.79","7.22","0.14","0.19","0.5"
"216_25ml-4","727.85","148.31","360.92","94.56","173.06","157.18","26.45","30.68","119.05","42.19","74.8","8.23","16.18","15.3","29.03","83.96","14.4","7.08","2453","37.9","11.4","1.79","7.22","0.14","0.19","0.5"
"216_25ml-5","727.09","148.31","360.92","95.4","172.32","158.59","26.9","31.09","121.36","44.45","75.8","8.59","15.37","15.3","29.03","83.96","14.4","7.08","2457","37.9","11.4","1.79","7.22","0.14","0.19","0.5"
"216_25ml-6","727.09","148.31","360.92","96.25","172.32","157.18","26.45","31.09","120.2","42.19","75.8","8.59","15.37","15.3","29.03","83.96","14.4","7.08","2458","37.9","11.4","1.8","7.22","0.14","0.19","0.5"
"216_25ml-7","727.09","148.31","360.92","94.56","173.06","157.18","26.9","31.09","120.2","42.19","75.8","8.59","15.37","15.3","29.03","83.96","14.4","7.08","2469","37.9","11.4","1.81","7.12","0.14","0.2","0.5"
"216_25ml-8","726.32","148.31","360.92","92.87","172.32","155.08","25.99","30.27","117.89","42.19","69.82","8.23","15.37","15.3","29.03","82.85","14.4","6.2","2455","37.9","11.4","1.81","7.12","0.14","0.2","0.5"
"216_25ml-9","726.32","148.31","360.92","92.87","173.06","154.38","25.99","30.27","117.89","42.19","69.82","8.23","15.37","15.3","29.03","82.85","14.4","7.08","2467","37.9","11.4","1.8","7.12","0.14","0.19","0.5"
"218_25ml-1","687.08","133.96","328.27","94.56","154.33","159.99","23.71","27","110.96","35.78","65.83","7.51","14.56","14.49","25.61","78.43","12.1","7.08","2355","38.4","12.6","1.67","7.37","0.14","0.19","0.47"
"218_25ml-10","685.54","133.96","328.27","86.11","154.33","145.25","21.43","24.95","100.55","35.78","60.84","6.8","12.94","13.69","25.61","71.81","12.1","6.2","2319","38.4","12.4","1.7","7.92","0.14","0.19","0.48"
"218_25ml-2","686.31","133.96","328.27","88.65","155.08","148.06","21.89","25.36","102.87","35.78","65.83","7.15","13.75","13.69","25.61","77.33","12.1","6.2","2326","38.4","12.6","1.67","8.02","0.14","0.19","0.48"
"218_25ml-3","686.31","133.96","328.27","81.89","155.08","137.54","20.52","23.73","95.93","35.78","65.83","6.8","12.94","12.88","25.61","68.49","12.1","6.2","2358","38.4","12.6","1.68","8.02","0.14","0.19","0.48"
"218_25ml-4","685.54","133.96","327.36","88.65","155.08","149.46","22.34","25.77","104.02","35.78","64.83","7.15","13.75","13.69","25.61","74.02","12.1","6.2","2332","38.4","12.6","1.69","8.02","0.14","0.19","0.48"
"218_25ml-5","685.54","133.96","328.27","86.11","155.08","144.55","21.43","24.95","100.55","35.78","60.84","7.15","12.94","13.69","25.61","72.91","12.1","6.2","2364","38.4","12.5","1.69","8.02","0.14","0.19","0.48"
"218_25ml-6","685.54","133.96","328.27","87.8","155.08","147.36","21.89","25.36","101.71","35.78","65.83","7.15","13.75","13.69","25.61","72.91","12.1","6.2","2362","38.4","12.5","1.69","7.97","0.14","0.19","0.48"
"218_25ml-7","685.54","133","328.27","81.89","154.33","137.54","20.52","23.73","95.93","35.78","65.83","6.8","12.94","12.88","25.61","69.6","12.1","6.2","2362","38.5","12.5","1.7","7.97","0.14","0.19","0.48"
"218_25ml-8","685.54","133","328.27","88.65","154.33","149.46","21.89","25.36","104.02","35.78","65.83","7.15","13.75","13.69","25.61","74.02","12.1","6.2","2345","38.4","12.4","1.7","7.97","0.14","0.19","0.48"
"218_25ml-9","684.77","133","327.36","88.65","154.33","147.36","21.89","25.36","101.71","35.78","65.83","7.15","13.75","13.69","25.61","74.02","12.1","6.2","2357","38.4","12.4","1.7","7.97","0.14","0.19","0.48"
"23_25ml-1","706.31","139.7","350.04","90.34","172.32","159.29","20.06","22.09","119.05","31.64","65.83","7.15","19.42","17.71","32.44","89.48","14.4","6.2","2487","37.5","13.3","1.59","7.44","0.13","0.18","0.46"
"23_25ml-10","706.31","139.7","350.04","90.34","172.32","158.59","20.06","22.09","117.89","31.26","65.83","7.15","19.42","17.71","32.44","89.48","14.4","6.2","2500","37.5","13.2","1.66","8.07","0.14","0.19","0.47"
"23_25ml-2","707.08","139.7","350.04","90.34","172.32","158.59","20.06","22.09","117.89","31.64","65.83","7.15","18.61","16.91","32.44","88.38","14.4","6.2","2427","37.5","13.3","1.61","7.44","0.13","0.18","0.47"
"23_25ml-3","705.54","140.66","350.04","92.02","172.32","162.1","20.52","22.5","121.36","31.26","71.81","7.15","19.42","18.52","32.44","90.59","14.4","6.2","2420","37.5","13.3","1.62","7.54","0.13","0.18","0.47"
"23_25ml-4","706.31","139.7","350.04","92.02","172.32","162.1","20.52","22.5","120.2","31.64","71.81","7.15","19.42","18.52","32.44","90.59","14.4","6.2","2429","37.5","13.3","1.62","7.54","0.13","0.18","0.47"
"23_25ml-5","706.31","139.7","350.04","90.34","172.32","159.29","20.06","22.09","117.89","31.26","65.83","7.15","19.42","17.71","32.44","89.48","14.4","6.2","2422","37.5","13.2","1.63","7.54","0.13","0.18","0.47"
"23_25ml-6","706.31","140.66","350.04","92.87","172.32","163.5","20.97","22.91","121.36","31.26","70.81","7.15","19.42","18.52","32.44","91.69","14.4","6.2","2435","37.5","13.2","1.64","7.54","0.13","0.18","0.47"
"23_25ml-7","706.31","140.66","350.04","86.96","172.32","151.57","19.15","21.27","112.11","31.64","71.81","6.8","18.61","16.91","32.44","85.06","14.4","6.2","2421","37.5","13.2","1.65","8.07","0.14","0.18","0.47"
"23_25ml-8","706.31","140.66","350.94","86.11","172.32","148.76","19.15","20.86","110.96","31.64","65.83","6.8","17.8","16.91","32.44","89.48","14.4","6.2","2428","37.5","13.2","1.65","8.07","0.14","0.18","0.47"
"23_25ml-9","706.31","140.66","350.04","89.49","172.32","157.89","20.06","22.09","117.89","31.64","65.83","7.15","19.42","17.71","32.44","89.48","14.4","6.2","2424","37.5","13.2","1.66","8.07","0.14","0.18","0.47"
"27_25ml-1","697.85","135.87","341.87","92.02","166.32","156.48","23.71","29.45","124.83","44.82","62.83","7.87","15.37","14.49","28.17","77.33","13.83","6.2","2398","33.8","17.4","2","7.59","0.15","0.21","0.53"
"27_25ml-10","695.54","135.87","340.97","101.31","166.32","174.02","25.99","32.32","138.7","44.45","67.82","8.94","16.99","16.1","28.17","85.06","13.83","7.08","2397","33.9","17.2","2","7.92","0.15","0.21","0.53"
"27_25ml-2","697.08","135.87","341.87","94.56","166.32","161.39","24.17","30.27","128.29","44.82","67.82","8.23","16.18","15.3","28.17","79.54","13.83","6.2","2399","33.8","17.4","2","7.07","0.15","0.21","0.53"
